valor,elemento,foil,tipoCarta,colecao
17.09,,Foil,Trainer – Item,Megaevolução
2.6,,Normal,Trainer – Item,Megaevolução
10.63,,Normal,Trainer – Item,Megaevolução
27.86,,Reverse Foil,Trainer – Item,Megaevolução
28.12,,Reverse Foil,Trainer – Item,Megaevolução
26.87,,Reverse Foil,Trainer – Item,Megaevolução
19.27,,Foil,Trainer – Item,Megaevolução
20.58,,Foil,Trainer – Item,Megaevolução
23.98,,Reverse Foil,Trainer – Item,Megaevolução
36.99,,Pokeball Foil,Trainer – Item,Megaevolução
20.19,,Foil,Trainer – Item,Megaevolução
14.79,,Foil,Trainer – Item,Megaevolução
4.78,,Normal,Trainer – Item,Megaevolução
8.03,,Normal,Trainer – Item,Megaevolução
19.09,,Foil,Trainer – Item,Megaevolução
10.7,,Normal,Trainer – Item,Megaevolução
26.48,,Reverse Foil,Trainer – Item,Megaevolução
7.14,,Normal,Trainer – Item,Megaevolução
15.83,,Foil,Trainer – Item,Megaevolução
26.83,,Reverse Foil,Trainer – Item,Megaevolução
7.16,,Normal,Trainer – Item,Megaevolução
4.32,,Normal,Trainer – Item,Megaevolução
28.02,,Reverse Foil,Trainer – Item,Megaevolução
17.59,,Foil,Trainer – Item,Megaevolução
28.47,,Reverse Foil,Trainer – Item,Megaevolução
4.7,,Normal,Trainer – Item,Megaevolução
3.85,,Normal,Trainer – Item,Megaevolução
32.51,,Pokeball Foil,Trainer – Item,Megaevolução
28.16,,Reverse Foil,Trainer – Item,Megaevolução
5.41,,Normal,Trainer – Item,Megaevolução
36.85,,Pokeball Foil,Trainer – Item,Megaevolução
10.83,,Normal,Trainer – Item,Megaevolução
34.44,,Pokeball Foil,Trainer – Item,Megaevolução
22.45,,Foil,Trainer – Item,Megaevolução
2.89,,Normal,Trainer – Item,Megaevolução
25.26,,Reverse Foil,Trainer – Item,Megaevolução
14.82,,Foil,Trainer – Item,Megaevolução
8.62,,Normal,Trainer – Item,Megaevolução
5.56,,Normal,Trainer – Item,Megaevolução
24.1,,Reverse Foil,Trainer – Item,Megaevolução
21.79,,Foil,Trainer – Item,Megaevolução
20.65,,Foil,Trainer – Item,Megaevolução
17.65,,Foil,Trainer – Item,Megaevolução
19.4,,Foil,Trainer – Item,Megaevolução
0.9,,Normal,Trainer – Item,Megaevolução
34.45,,Pokeball Foil,Trainer – Item,Megaevolução
11.81,,Normal,Trainer – Item,Megaevolução
10.9,,Normal,Trainer – Item,Megaevolução
11.53,,Normal,Trainer – Item,Megaevolução
29.77,,Reverse Foil,Trainer – Item,Megaevolução
13.57,,Normal,Trainer – Item,Megaevolução
10.6,,Normal,Trainer – Item,Megaevolução
20.66,,Foil,Trainer – Item,Megaevolução
1.07,,Normal,Trainer – Item,Megaevolução
16.65,,Foil,Trainer – Item,Megaevolução
23.39,,Foil,Trainer – Item,Megaevolução
22.11,,Foil,Trainer – Item,Megaevolução
35.81,,Pokeball Foil,Trainer – Item,Megaevolução
2.86,,Normal,Trainer – Item,Megaevolução
18.6,,Foil,Trainer – Item,Megaevolução
14.41,,Normal,Trainer – Item,Megaevolução
9.35,,Normal,Trainer – Item,Megaevolução
17.83,,Foil,Trainer – Item,Megaevolução
20.99,,Foil,Trainer – Item,Megaevolução
5.03,,Normal,Trainer – Item,Megaevolução
21.68,,Foil,Trainer – Item,Megaevolução
36.94,,Pokeball Foil,Trainer – Item,Megaevolução
1.98,,Normal,Trainer – Item,Megaevolução
13.45,,Normal,Trainer – Item,Megaevolução
11.46,,Normal,Trainer – Item,Megaevolução
5.44,,Normal,Trainer – Item,Megaevolução
2.8,,Normal,Trainer – Item,Megaevolução
7.33,,Normal,Trainer – Item,Megaevolução
1.73,,Normal,Trainer – Item,Megaevolução
13.26,,Normal,Trainer – Item,Megaevolução
19.38,,Foil,Trainer – Item,Megaevolução
17.33,,Foil,Trainer – Item,Megaevolução
34.55,,Pokeball Foil,Trainer – Item,Megaevolução
21.47,,Foil,Trainer – Item,Megaevolução
34.2,,Pokeball Foil,Trainer – Item,Megaevolução
17.09,,Foil,Trainer – Item,Megaevolução
24.43,,Reverse Foil,Trainer – Item,Megaevolução
5.76,,Normal,Trainer – Item,Megaevolução
28.11,,Reverse Foil,Trainer – Item,Megaevolução
15.7,,Foil,Trainer – Item,Megaevolução
28.59,,Reverse Foil,Trainer – Item,Megaevolução
10.5,,Normal,Trainer – Item,Megaevolução
36.28,,Pokeball Foil,Trainer – Item,Megaevolução
4.25,,Normal,Trainer – Item,Megaevolução
56.66,,Normal,Trainer – Item,Megaevolução
281.98,,Foil,Trainer – Item,Megaevolução
193.85,,Foil,Trainer – Item,Megaevolução
265.58,,Foil,Trainer – Item,Megaevolução
233.51,,Foil,Trainer – Item,Megaevolução
276.85,,Foil,Trainer – Item,Megaevolução
64.06,,Normal,Trainer – Item,Megaevolução
499.1,,Pokeball Foil,Trainer – Item,Megaevolução
505.21,,Pokeball Foil,Trainer – Item,Megaevolução
167.74,,Normal,Trainer – Item,Megaevolução
383.1,,Reverse Foil,Trainer – Item,Megaevolução
478.0,,Pokeball Foil,Trainer – Item,Megaevolução
223.26,,Foil,Trainer – Item,Megaevolução
83.35,,Normal,Trainer – Item,Megaevolução
335.21,,Reverse Foil,Trainer – Item,Megaevolução
252.07,,Foil,Trainer – Item,Megaevolução
294.78,,Foil,Trainer – Item,Megaevolução
232.34,,Foil,Trainer – Item,Megaevolução
121.4,,Normal,Trainer – Item,Megaevolução
34.98,,Normal,Trainer – Item,Megaevolução
489.4,,Pokeball Foil,Trainer – Item,Megaevolução
58.26,,Normal,Trainer – Item,Megaevolução
441.17,,Pokeball Foil,Trainer – Item,Megaevolução
390.44,,Reverse Foil,Trainer – Item,Megaevolução
347.55,,Reverse Foil,Trainer – Item,Megaevolução
442.1,,Pokeball Foil,Trainer – Item,Megaevolução
196.37,,Foil,Trainer – Item,Megaevolução
129.09,,Normal,Trainer – Item,Megaevolução
152.59,,Normal,Trainer – Item,Megaevolução
39.05,,Normal,Trainer – Item,Megaevolução
55.48,,Normal,Trainer – Item,Megaevolução
40.23,,Normal,Trainer – Item,Megaevolução
309.6,,Foil,Trainer – Item,Megaevolução
378.21,,Reverse Foil,Trainer – Item,Megaevolução
103.66,,Normal,Trainer – Item,Megaevolução
293.19,,Foil,Trainer – Item,Megaevolução
336.24,,Reverse Foil,Trainer – Item,Megaevolução
74.57,,Normal,Trainer – Item,Megaevolução
374.98,,Reverse Foil,Trainer – Item,Megaevolução
304.43,,Foil,Trainer – Item,Megaevolução
203.57,,Foil,Trainer – Item,Megaevolução
491.55,,Pokeball Foil,Trainer – Item,Megaevolução
444.42,,Pokeball Foil,Trainer – Item,Megaevolução
390.57,,Reverse Foil,Trainer – Item,Megaevolução
332.77,,Reverse Foil,Trainer – Item,Megaevolução
386.96,,Reverse Foil,Trainer – Item,Megaevolução
37.99,,Normal,Trainer – Item,Megaevolução
324.71,,Reverse Foil,Trainer – Item,Megaevolução
132.99,,Normal,Trainer – Item,Megaevolução
43.77,,Normal,Trainer – Item,Megaevolução
255.78,,Foil,Trainer – Item,Megaevolução
484.79,,Pokeball Foil,Trainer – Item,Megaevolução
448.3,,Pokeball Foil,Trainer – Item,Megaevolução
255.75,,Foil,Trainer – Item,Megaevolução
392.82,,Reverse Foil,Trainer – Item,Megaevolução
365.44,,Reverse Foil,Trainer – Item,Megaevolução
172.67,,Normal,Trainer – Item,Megaevolução
468.67,,Pokeball Foil,Trainer – Item,Megaevolução
400.68,,Reverse Foil,Trainer – Item,Megaevolução
14.23,,Reverse Foil,Trainer – Item,Megaevolução
4.5,,Normal,Trainer – Item,Megaevolução
4.16,,Normal,Trainer – Item,Megaevolução
0.7,,Normal,Trainer – Item,Megaevolução
14.79,,Reverse Foil,Trainer – Item,Megaevolução
1.06,,Normal,Trainer – Item,Megaevolução
14.5,,Reverse Foil,Trainer – Item,Megaevolução
17.16,,Pokeball Foil,Trainer – Item,Megaevolução
15.94,,Pokeball Foil,Trainer – Item,Megaevolução
2.88,,Normal,Trainer – Item,Megaevolução
9.15,,Foil,Trainer – Item,Megaevolução
3.8,,Normal,Trainer – Item,Megaevolução
5.65,,Normal,Trainer – Item,Megaevolução
10.44,,Foil,Trainer – Item,Megaevolução
14.52,,Reverse Foil,Trainer – Item,Megaevolução
6.77,,Normal,Trainer – Item,Megaevolução
14.78,,Reverse Foil,Trainer – Item,Megaevolução
14.99,,Reverse Foil,Trainer – Item,Megaevolução
10.81,,Foil,Trainer – Item,Megaevolução
15.96,,Pokeball Foil,Trainer – Item,Megaevolução
9.3,,Foil,Trainer – Item,Megaevolução
9.8,,Foil,Trainer – Item,Megaevolução
13.53,,Reverse Foil,Trainer – Item,Megaevolução
0.99,,Normal,Trainer – Item,Megaevolução
8.51,,Foil,Trainer – Item,Megaevolução
1.35,,Normal,Trainer – Item,Megaevolução
16.78,,Pokeball Foil,Trainer – Item,Megaevolução
7.44,,Foil,Trainer – Item,Megaevolução
11.08,,Foil,Trainer – Item,Megaevolução
2.34,,Normal,Trainer – Item,Megaevolução
11.46,,Reverse Foil,Trainer – Item,Megaevolução
7.37,,Foil,Trainer – Item,Megaevolução
8.56,,Foil,Trainer – Item,Megaevolução
6.15,,Normal,Trainer – Item,Megaevolução
14.07,,Reverse Foil,Trainer – Item,Megaevolução
11.86,,Reverse Foil,Trainer – Item,Megaevolução
1.59,,Normal,Trainer – Item,Megaevolução
17.86,,Pokeball Foil,Trainer – Item,Megaevolução
5.15,,Normal,Trainer – Item,Megaevolução
14.12,,Reverse Foil,Trainer – Item,Megaevolução
3.56,,Normal,Trainer – Item,Megaevolução
5.54,,Normal,Trainer – Item,Megaevolução
7.0,,Foil,Trainer – Item,Megaevolução
14.3,,Reverse Foil,Trainer – Item,Megaevolução
17.3,,Pokeball Foil,Trainer – Item,Megaevolução
9.12,,Foil,Trainer – Item,Megaevolução
14.21,,Reverse Foil,Trainer – Item,Megaevolução
12.07,,Reverse Foil,Trainer – Item,Megaevolução
9.88,,Foil,Trainer – Item,Megaevolução
13.49,,Reverse Foil,Trainer – Item,Megaevolução
1.53,,Normal,Trainer – Item,Megaevolução
2.91,,Normal,Trainer – Item,Megaevolução
17.93,,Pokeball Foil,Trainer – Item,Megaevolução
15.45,,Pokeball Foil,Trainer – Item,Megaevolução
15.25,,Reverse Foil,Trainer – Item,Megaevolução
11.03,,Foil,Trainer – Item,Megaevolução
13.86,,Reverse Foil,Trainer – Item,Megaevolução
17.65,,Pokeball Foil,Trainer – Item,Megaevolução
14.75,,Reverse Foil,Trainer – Item,Megaevolução
1.95,,Normal,Trainer – Item,Megaevolução
0.88,,Normal,Trainer – Item,Megaevolução
8.02,,Foil,Trainer – Item,Megaevolução
16.86,,Pokeball Foil,Trainer – Item,Megaevolução
17.21,,Pokeball Foil,Trainer – Item,Megaevolução
2.11,,Normal,Trainer – Item,Megaevolução
6.73,,Normal,Trainer – Item,Megaevolução
1.75,,Normal,Trainer – Item,Megaevolução
17.49,,Pokeball Foil,Trainer – Item,Megaevolução
15.7,,Pokeball Foil,Trainer – Item,Megaevolução
4.45,,Normal,Trainer – Item,Megaevolução
5.04,,Normal,Trainer – Item,Megaevolução
1.08,,Normal,Trainer – Item,Megaevolução
3.47,,Normal,Trainer – Item,Megaevolução
6.19,,Normal,Trainer – Item,Megaevolução
5.73,,Normal,Trainer – Item,Megaevolução
12.16,,Reverse Foil,Trainer – Item,Megaevolução
16.47,,Pokeball Foil,Trainer – Item,Megaevolução
12.73,,Reverse Foil,Trainer – Item,Megaevolução
1.15,,Normal,Trainer – Item,Megaevolução
2.58,,Normal,Trainer – Item,Megaevolução
11.27,,Reverse Foil,Trainer – Item,Megaevolução
3.67,,Normal,Trainer – Item,Megaevolução
17.92,,Pokeball Foil,Trainer – Item,Megaevolução
108.77,,Pokeball Foil,Trainer – Item,Megaevolução
28.46,,Normal,Trainer – Item,Megaevolução
88.02,,Reverse Foil,Trainer – Item,Megaevolução
84.37,,Reverse Foil,Trainer – Item,Megaevolução
88.74,,Reverse Foil,Trainer – Item,Megaevolução
80.7,,Reverse Foil,Trainer – Item,Megaevolução
127.16,,Pokeball Foil,Trainer – Item,Megaevolução
111.86,,Pokeball Foil,Trainer – Item,Megaevolução
43.13,,Normal,Trainer – Item,Megaevolução
90.66,,Reverse Foil,Trainer – Item,Megaevolução
60.71,,Foil,Trainer – Item,Megaevolução
87.43,,Reverse Foil,Trainer – Item,Megaevolução
29.17,,Normal,Trainer – Item,Megaevolução
119.02,,Pokeball Foil,Trainer – Item,Megaevolução
126.94,,Pokeball Foil,Trainer – Item,Megaevolução
90.54,,Reverse Foil,Trainer – Item,Megaevolução
83.51,,Reverse Foil,Trainer – Item,Megaevolução
39.8,,Normal,Trainer – Item,Megaevolução
95.5,,Reverse Foil,Trainer – Item,Megaevolução
32.79,,Normal,Trainer – Item,Megaevolução
74.03,,Foil,Trainer – Item,Megaevolução
95.91,,Reverse Foil,Trainer – Item,Megaevolução
90.23,,Reverse Foil,Trainer – Item,Megaevolução
108.23,,Reverse Foil,Trainer – Item,Megaevolução
81.09,,Reverse Foil,Trainer – Item,Megaevolução
100.39,,Reverse Foil,Trainer – Item,Megaevolução
41.41,,Normal,Trainer – Item,Megaevolução
104.82,,Reverse Foil,Trainer – Item,Megaevolução
79.26,,Foil,Trainer – Item,Megaevolução
26.51,,Normal,Trainer – Item,Megaevolução
73.48,,Foil,Trainer – Item,Megaevolução
39.44,,Normal,Trainer – Item,Megaevolução
89.98,,Reverse Foil,Trainer – Item,Megaevolução
125.27,,Pokeball Foil,Trainer – Item,Megaevolução
142.44,,Reverse Foil,Trainer – Item,Megaevolução
77.85,,Normal,Trainer – Item,Megaevolução
198.04,,Pokeball Foil,Trainer – Item,Megaevolução
87.91,,Foil,Trainer – Item,Megaevolução
53.14,,Normal,Trainer – Item,Megaevolução
58.06,,Normal,Trainer – Item,Megaevolução
83.39,,Foil,Trainer – Item,Megaevolução
181.52,,Pokeball Foil,Trainer – Item,Megaevolução
81.42,,Foil,Trainer – Item,Megaevolução
142.41,,Reverse Foil,Trainer – Item,Megaevolução
99.46,,Foil,Trainer – Item,Megaevolução
89.62,,Foil,Trainer – Item,Megaevolução
52.19,,Normal,Trainer – Item,Megaevolução
41.94,,Normal,Trainer – Item,Megaevolução
181.87,,Pokeball Foil,Trainer – Item,Megaevolução
197.14,,Pokeball Foil,Trainer – Item,Megaevolução
44.72,,Normal,Trainer – Item,Megaevolução
112.15,,Foil,Trainer – Item,Megaevolução
172.98,,Reverse Foil,Trainer – Item,Megaevolução
62.71,,Normal,Trainer – Item,Megaevolução
183.2,,Pokeball Foil,Trainer – Item,Megaevolução
46.76,,Normal,Trainer – Item,Megaevolução
135.14,,Reverse Foil,Trainer – Item,Megaevolução
196.06,,Pokeball Foil,Trainer – Item,Megaevolução
141.93,,Reverse Foil,Trainer – Item,Megaevolução
158.17,,Reverse Foil,Trainer – Item,Megaevolução
198.76,,Pokeball Foil,Trainer – Item,Megaevolução
108.07,,Foil,Trainer – Item,Megaevolução
103.45,,Foil,Trainer – Item,Megaevolução
137.11,,Reverse Foil,Trainer – Item,Megaevolução
73.9,,Normal,Trainer – Item,Megaevolução
134.44,,Reverse Foil,Trainer – Item,Megaevolução
81.89,,Foil,Trainer – Item,Megaevolução
131.23,,Foil,Trainer – Item,Megaevolução
49.95,,Normal,Trainer – Item,Megaevolução
136.19,,Reverse Foil,Trainer – Item,Megaevolução
135.94,,Reverse Foil,Trainer – Item,Megaevolução
192.31,,Pokeball Foil,Trainer – Item,Megaevolução
129.86,,Foil,Trainer – Item,Megaevolução
100.24,,Foil,Trainer – Item,Megaevolução
175.74,,Reverse Foil,Trainer – Item,Megaevolução
78.5,,Normal,Trainer – Item,Megaevolução
124.53,,Foil,Trainer – Item,Megaevolução
108.59,,Foil,Trainer – Item,Megaevolução
100.48,,Foil,Trainer – Item,Megaevolução
133.37,,Reverse Foil,Trainer – Item,Megaevolução
156.1,,Reverse Foil,Trainer – Item,Megaevolução
195.12,,Pokeball Foil,Trainer – Item,Megaevolução
146.93,,Reverse Foil,Trainer – Item,Megaevolução
164.27,,Reverse Foil,Trainer – Item,Megaevolução
6.8,,Normal,Trainer – Item,Megaevolução
33.93,,Reverse Foil,Trainer – Item,Megaevolução
13.96,,Normal,Trainer – Item,Megaevolução
37.78,,Reverse Foil,Trainer – Item,Megaevolução
21.06,,Foil,Trainer – Item,Megaevolução
9.22,,Normal,Trainer – Item,Megaevolução
35.83,,Reverse Foil,Trainer – Item,Megaevolução
19.95,,Foil,Trainer – Item,Megaevolução
4.47,,Normal,Trainer – Item,Megaevolução
3.88,,Normal,Trainer – Item,Megaevolução
34.6,,Reverse Foil,Trainer – Item,Megaevolução
12.38,,Normal,Trainer – Item,Megaevolução
30.29,,Foil,Trainer – Item,Megaevolução
28.08,,Foil,Trainer – Item,Megaevolução
19.49,,Foil,Trainer – Item,Megaevolução
8.28,,Normal,Trainer – Item,Megaevolução
47.35,,Pokeball Foil,Trainer – Item,Megaevolução
38.28,,Reverse Foil,Trainer – Item,Megaevolução
19.05,,Foil,Trainer – Item,Megaevolução
1.37,,Normal,Trainer – Item,Megaevolução
10.51,,Normal,Trainer – Item,Megaevolução
7.91,,Normal,Trainer – Item,Megaevolução
9.91,,Normal,Trainer – Item,Megaevolução
9.86,,Normal,Trainer – Item,Megaevolução
15.32,,Normal,Trainer – Item,Megaevolução
28.41,,Foil,Trainer – Item,Megaevolução
29.02,,Foil,Trainer – Item,Megaevolução
22.37,,Foil,Trainer – Item,Megaevolução
10.78,,Normal,Trainer – Item,Megaevolução
21.03,,Foil,Trainer – Item,Megaevolução
5.82,,Normal,Trainer – Item,Megaevolução
13.5,,Normal,Trainer – Item,Megaevolução
14.99,,Normal,Trainer – Item,Megaevolução
23.76,,Foil,Trainer – Item,Megaevolução
11.17,,Normal,Trainer – Item,Megaevolução
17.22,,Normal,Trainer – Item,Megaevolução
25.5,,Foil,Trainer – Item,Megaevolução
16.81,,Normal,Trainer – Item,Megaevolução
22.96,,Foil,Trainer – Item,Megaevolução
42.79,,Pokeball Foil,Trainer – Item,Megaevolução
21.03,,Foil,Trainer – Item,Megaevolução
18.71,,Normal,Trainer – Item,Megaevolução
15.41,,Normal,Trainer – Item,Megaevolução
12.83,,Normal,Trainer – Item,Megaevolução
33.39,,Reverse Foil,Trainer – Item,Megaevolução
27.9,,Foil,Trainer – Item,Megaevolução
31.29,,Reverse Foil,Trainer – Item,Megaevolução
45.52,,Pokeball Foil,Trainer – Item,Megaevolução
47.22,,Pokeball Foil,Trainer – Item,Megaevolução
14.6,,Normal,Trainer – Item,Megaevolução
39.88,,Reverse Foil,Trainer – Item,Megaevolução
41.42,,Reverse Foil,Trainer – Item,Megaevolução
24.64,,Foil,Trainer – Item,Megaevolução
17.0,,Normal,Trainer – Item,Megaevolução
43.16,,Pokeball Foil,Trainer – Item,Megaevolução
46.72,,Pokeball Foil,Trainer – Item,Megaevolução
25.07,,Foil,Trainer – Item,Megaevolução
39.76,,Reverse Foil,Trainer – Item,Megaevolução
3.4,,Normal,Trainer – Item,Megaevolução
46.85,,Pokeball Foil,Trainer – Item,Megaevolução
23.88,,Foil,Trainer – Item,Megaevolução
12.51,,Normal,Trainer – Item,Megaevolução
29.28,,Foil,Trainer – Item,Megaevolução
2.03,,Normal,Trainer – Item,Megaevolução
12.95,,Normal,Trainer – Item,Megaevolução
44.64,,Pokeball Foil,Trainer – Item,Megaevolução
39.77,,Reverse Foil,Trainer – Item,Megaevolução
11.5,,Normal,Trainer – Item,Megaevolução
37.22,,Reverse Foil,Trainer – Item,Megaevolução
48.08,,Pokeball Foil,Trainer – Item,Megaevolução
12.53,,Normal,Trainer – Item,Megaevolução
18.11,,Normal,Trainer – Item,Megaevolução
36.99,,Reverse Foil,Trainer – Item,Megaevolução
42.6,,Pokeball Foil,Trainer – Item,Megaevolução
10.63,,Normal,Trainer – Item,Megaevolução
49.38,,Pokeball Foil,Trainer – Item,Megaevolução
29.48,,Foil,Trainer – Item,Megaevolução
17.76,,Normal,Trainer – Item,Megaevolução
24.36,,Foil,Trainer – Item,Megaevolução
16.81,,Normal,Trainer – Item,Megaevolução
29.26,,Foil,Trainer – Item,Megaevolução
43.88,,Pokeball Foil,Trainer – Item,Megaevolução
